500 50
1 161 446.41
1 162 331.21
1 163 93.44
1 164 519.79
1 165 983.4
1 166 738.69
1 167 566.59
1 168 558.07
1 169 277.49
1 170 869.31
1 171 798.75
1 172 461.12
1 173 773.55
1 174 594.56
1 175 934.07
1 176 65.87
1 177 456.87
1 178 420.14
1 179 857.11
1 180 945.36
1 181 801.17
1 182 541.75
1 183 462.62
1 184 52.44
1 185 784.36
1 186 61.97
1 187 11.54
1 188 563.77
1 189 663.73
1 190 680.55
1 191 980.02
1 192 548.88
1 193 252.27
1 194 696.36
1 195 522.02
1 196 213.04
1 197 252.7
1 198 995.99
1 199 23.79
1 200 852
1 201 955.66
1 202 926.9
1 203 723.76
1 204 380.72
1 205 216.44
1 206 382.29
1 207 5.49
1 208 938.85
1 209 125.4
1 210 824.75
1 211 20.23
1 212 293.66
1 213 531.98
1 214 552.11
1 215 819.32
1 216 770.21
1 217 808.22
1 218 38.8
1 219 49.3
1 220 9.32
1 221 80.38
1 222 282.27
1 223 802.11
1 224 25.34
1 225 764.79
1 226 838.22
1 227 890.94
1 228 173.94
1 229 210.14
1 230 123.24
1 231 474.82
1 232 262.55
1 233 896.17
1 234 432.48
1 235 872.41
1 236 736.2
1 237 651.72
1 238 326.75
1 239 179.11
1 240 886.08
1 241 739.64
1 242 373.64
1 243 418.26
1 244 52.09
1 245 392.29
1 246 25.69
1 247 337.92
1 248 620.23
1 249 793.1
1 250 316.03
1 251 918.38
1 252 449.66
1 253 21.7
1 254 517.83
1 255 846.5
1 256 761.1
1 257 225.1
1 258 396.37
1 259 74.86
1 260 948.95
1 261 93.92
1 262 810.76
1 263 962.22
1 264 776.47
1 265 123.77
1 266 776.14
1 267 902.39
1 268 298.68
1 269 530.79
1 270 820.74
1 271 523.73
1 272 481.95
1 273 662.73
1 274 768.77
1 275 994.44
1 276 580.19
1 277 631.56
1 278 269.15
1 279 69.2
1 280 417.27
1 281 4.92
1 282 87.3
1 283 617.72
1 284 35.39
1 285 237.79
1 286 18.01
1 287 186.36
1 288 213.42
1 289 301.55
1 290 52.5
1 291 478.33
1 292 585.4
1 293 497.09
1 294 127.09
1 295 834.61
1 296 715.22
1 297 426.82
1 298 438.18
1 299 266
1 300 10.36
1 301 289.63
1 302 383.2
1 303 122.8
1 304 318.17
1 305 870.54
1 306 738.04
1 307 283.54
1 308 807.03
1 309 988.56
1 310 898.23
1 311 129.02
1 312 222.1
1 313 510.61
1 314 80.95
1 315 213.09
1 316 358.9
1 317 184.39
1 318 732.71
1 319 583.14
1 320 767.83
1 321 170.06
1 322 789.57
1 323 131.87
1 324 793.67
1 325 875.3
1 326 240.24
1 327 82.98
1 328 604.23
1 329 527.47
1 330 727.88
1 331 408.29
1 332 736.87
1 333 178.32
1 334 226.39
1 335 983.74
1 336 975.72
1 337 2.57
1 338 614.73
1 339 485.48
1 340 913.66
1 341 248.65
1 342 44.18
1 343 412.29
1 344 1.15
1 345 104.78
1 346 315.75
1 347 31.98
1 348 367.07
1 349 954.44
1 350 391.78
1 351 131.25
1 352 114.05
1 353 718.65
1 354 753.56
1 355 709.27
1 356 898.13
1 357 533.35
1 358 384.78
1 359 964.86
1 360 980.05
1 361 523.64
1 362 441.65
1 363 684.29
1 364 637.99
1 365 353.38
1 366 511.51
1 367 474.78
1 368 306.37
1 369 24.31
1 370 666.34
1 371 814.11
1 372 284.78
1 373 340.42
1 374 564.09
1 375 895.59
1 376 516.53
1 377 358.78
1 378 651.25
1 379 372.44
1 380 558.73
1 381 426.32
1 382 592.48
1 383 890.46
1 384 969.46
1 385 681.07
1 386 962.56
1 387 757.04
1 388 878.51
1 389 0.09
1 390 705.34
1 391 597.02
1 392 388.41
1 393 107.59
1 394 594.68
1 395 292.37
1 396 802.1
1 397 745.11
1 398 882.81
1 399 495.51
1 400 208.61
1 401 86.15
1 402 622.77
1 403 113.23
1 404 293.7
1 405 74.45
1 406 459.66
1 407 665.63
1 408 441.25
1 409 423.6
1 410 536.89
1 411 886.26
1 412 157.59
1 413 831.07
1 414 141.94
1 415 99.29
1 416 279.62
1 417 894.09
1 418 795.35
1 419 55.26
1 420 190.53
1 421 320.76
1 422 63.33
1 423 628.52
1 424 985.92
1 425 444.57
1 426 1.57
1 427 579.02
1 428 986.95
1 429 472.71
1 430 630
1 431 157.68
1 432 213.14
1 433 102.06
1 434 583.89
1 435 855.44
1 436 757.79
1 437 660.43
1 438 455.46
1 439 981.47
1 440 744.2
1 441 958.86
1 442 489.52
1 443 3.89
1 444 709.35
1 445 884.64
1 446 172.93
1 447 555.47
1 448 858.89
1 449 767.07
1 450 516.84
1 451 721.89
1 452 296.37
1 453 868.53
1 454 338.08
1 455 41.47
1 456 583.13
1 457 74.01
1 458 110.14
1 459 98.7
1 460 682.86
1 461 564.17
1 462 776.78
1 463 97.72
1 464 945.85
1 465 17.9
1 466 600.12
1 467 589.64
1 468 6.68
1 469 142.05
1 470 834.37
1 471 540.94
1 472 921.16
1 473 426.27
1 474 515.49
1 475 914.76
1 476 600.5
1 477 816.28
1 478 848.83
1 479 720.75
1 480 554.2
1 481 939.21
1 482 309.17
1 483 963.47
1 484 72.83
1 485 746.78
1 486 194.91
1 487 651.77
1 488 411.29
1 489 594.17
1 490 477.26
1 491 455.54
1 492 544.71
1 493 92.3
1 494 59.99
1 495 184.62
1 496 486.25
1 497 878.81
1 498 717.78
1 499 929.44
2 3 63.07
2 4 233.75
2 5 11.44
2 6 472.7
2 7 465.18
2 8 419.81
2 9 777.64
2 10 429.78
2 11 38.93
2 12 257.03
2 13 352.39
2 14 141.82
2 15 133.54
2 16 522.73
2 17 860.9
2 18 110.18
2 19 387.38
2 20 267.48
2 21 348.25
2 22 241.49
2 23 91.79
2 24 889.71
2 25 923.27
2 26 614.78
2 27 683.97
2 28 346.5
2 29 966.15
2 30 581.69
2 31 324.63
2 32 480.52
2 33 270.56
2 34 192.22
2 35 12.72
2 36 222.54
2 37 837.41
2 38 801.16
2 39 82.23
2 40 612.61
2 41 857.44
2 42 862.52
2 43 827.09
2 44 204.42
2 45 592.25
2 46 360.88
2 47 827.69
2 48 879.76
2 49 384.91
2 50 956.48
2 51 945.49
2 52 336.79
2 53 747.28
2 54 759.9
2 55 473.04
2 56 483.79
2 57 393.44
2 58 947.48
2 59 235.7
2 60 924.63
2 61 756.26
2 62 451.73
2 63 264.41
2 64 922.66
2 65 285.38
2 66 57.23
2 67 670.07
2 68 957.98
2 69 804.05
2 70 658.41
2 71 124.5
2 72 179.8
2 73 983.08
2 74 758.67
2 75 911.02
2 76 601.94
2 77 984.8
2 78 965.19
2 79 234.39
2 80 827.64
2 81 534.51
2 82 853.2
2 83 789.28
2 84 899.46
2 85 774.08
2 86 109.12
2 87 911.89
2 88 445.15
2 89 408.67
2 90 300.29
2 91 97.8
2 92 66.23
2 93 623.6
2 94 723.2
2 95 660.75
2 96 476.28
2 97 458.81
2 98 774.67
2 99 671.97
2 100 330.45
2 101 957.72
2 102 675.85
2 103 381.11
2 104 566.91
2 105 681.6
2 106 446.02
2 107 356.24
2 108 769.38
2 109 176.49
2 110 861.4
2 111 928.5
2 112 58.05
2 113 733.48
2 114 530.79
2 115 869.19
2 116 302.57
2 117 824.18
2 118 929.05
2 119 481.53
2 120 817.65
2 121 777.39
2 122 590.82
2 123 112.97
2 124 745.84
2 125 664.48
2 126 111.08
2 127 100.98
2 128 857.63
2 129 618.45
2 130 514.08
2 131 468.97
2 132 799.89
2 133 706.35
2 134 121.39
2 135 886.46
2 136 354.16
2 137 183.79
2 138 763.75
2 139 229.72
2 140 149.02
2 141 479.92
2 142 24.87
2 143 291.04
2 144 595.8
2 145 832.51
2 146 176.56
2 147 449.89
2 148 909.47
2 149 125.39
2 150 234.12
2 151 485.13
2 152 891.12
2 153 566.24
2 154 415.73
2 155 487.37
2 156 713.99
2 157 244.92
2 158 621.02
2 159 366.3
2 160 326.56
2 161 347.89
2 162 945.17
2 163 563.52
2 164 738.03
2 165 923.67
2 166 739.64
2 167 976.42
2 168 832.41
2 169 395.13
2 170 756.97
2 171 523.49
2 172 136.96
2 173 971.31
2 174 830.67
2 175 558.69
2 176 242.2
2 177 361.99
2 178 947.09
2 179 659.87
2 180 883.78
2 181 807.25
2 182 620.37
2 183 31.07
2 184 314.91
2 185 506.14
2 186 330.4
2 187 568.29
2 188 747.8
2 189 271.36
2 190 526.16
2 191 104.69
2 192 287.85
2 193 675.23
2 194 559.12
2 195 557.89
2 196 706.98
2 197 527.05
2 198 530.9
2 199 414.33
2 200 502.06
2 201 828.11
2 202 489.94
2 203 65.13
2 204 904.18
2 205 547.37
2 206 543.48
2 207 140.97
2 208 138.24
2 209 710.29
2 210 599.04
2 211 492.4
2 212 597.46
2 213 277.7
2 214 801.42
2 215 364.31
2 216 234.92
2 217 329.02
2 218 104.79
2 219 588.96
2 220 108.9
2 221 416.63
2 222 125.71
2 223 663.73
2 224 629.13
2 225 160.73
2 226 545.77
2 227 117.43
2 228 883.09
2 229 661.24
2 230 194.55
2 231 98.63
2 232 882.44
2 233 173.58
2 234 795.01
2 235 766.05
2 236 970.35
2 237 211.38
2 238 824.46
2 239 621.33
2 240 230.17
2 241 412.35
2 242 859.88
2 243 668.12
2 244 829.47
2 245 831.44
2 246 113.02
2 247 770.47
2 248 893.87
2 249 338.12
2 250 555.13
2 251 575.73
2 252 809.14
2 253 637.1
2 254 44.36
2 255 272.58
2 256 764.24
2 257 812.68
2 258 902.34
2 259 157.07
2 260 718.01
2 261 276.75
2 262 547.09
2 263 9.83
2 264 656.52
2 265 272.7
2 266 205.04
2 267 513.59
2 268 279.18
2 269 549.58
2 270 650.76
2 271 23.49
2 272 25.62
2 273 699.16
2 274 899.16
2 275 969.82
2 276 579.17
2 277 529.73
2 278 546.57
2 279 601.56
2 280 224.73
2 281 579.09
2 282 938.59
2 283 540.37
2 284 844.06
2 285 766.48
2 286 327.13
2 287 496.1
2 288 726.6
2 289 602.42
2 290 171.98
2 291 191.52
2 292 270.04
2 293 615.79
2 294 29.93
2 295 81.5
2 296 714.46
2 297 844.48
2 298 669.96
2 299 160.61
2 300 45.23
2 301 881.33
2 302 791.49
2 303 604.56
2 304 260.55
2 305 438.06
2 306 340.85
2 307 399.81
2 308 960.31
2 309 622.96
2 310 789.66
2 311 731.32
2 312 423.95
2 313 884.27
2 314 477.78
2 315 682.31
2 316 115.92
2 317 679.9
2 318 506.34
2 319 609.76
2 320 572.05
2 321 27.81
2 322 655.73
2 323 306.54
2 324 649.58
2 325 624.8
2 326 883.52
2 327 328.15
2 328 151.61
2 329 283.85
2 330 916.8
2 331 227.58
2 332 451.67
2 333 651.06
2 334 406.81
2 335 185.96
2 336 905.01
2 337 0.9
2 338 824.46
2 339 425.35
2 340 665.65
2 341 130.59
2 342 905.69
2 343 251.88
2 344 166.08
2 345 133.8
2 346 93.14
2 347 133.47
2 348 612.17
2 349 869.83
2 350 840.91
2 351 375.16
2 352 468.16
2 353 496.89
2 354 730.91
2 355 935.07
2 356 370.41
2 357 729.95
2 358 839.9
2 359 465.39
2 360 365.09
2 361 993.12
2 362 620.11
2 363 333.84
2 364 58.75
2 365 437.12
2 366 69.23
2 367 559.19
2 368 717.91
2 369 26.74
2 370 891.29
2 371 546.08
2 372 958.33
2 373 713.49
2 374 673.24
2 375 641.7
2 376 319.42
2 377 706
2 378 873.12
2 379 365.41
2 380 412.29
2 381 246.02
2 382 322.25
2 383 541.61
2 384 855.16
2 385 27.07
2 386 365.84
2 387 853.87
2 388 20.3
2 389 847.02
2 390 828.53
2 391 300.11
2 392 200.28
2 393 658.37
2 394 258.02
2 395 225.7
2 396 7.27
2 397 291.64
2 398 209.72
2 399 811.87
2 400 496.81
2 401 950.31
2 402 903.19
2 403 917.06
2 404 507.13
2 405 728.51
2 406 449.43
2 407 722.79
2 408 790.9
2 409 519.33
2 410 264.02
2 411 631.9
2 412 495.36
2 413 222.44
2 414 322.95
2 415 675.83
2 416 709.48
2 417 928.22
2 418 859.9
2 419 314.67
2 420 461.73
2 421 711.65
2 422 959.05
2 423 163.95
2 424 224.38
2 425 393.75
2 426 117.49
2 427 307.48
2 428 248.76
2 429 408.51
2 430 552.06
2 431 712.57
2 432 662.05
2 433 151.65
2 434 862.8
2 435 549.16
2 436 594.36
2 437 220.51
2 438 608.09
2 439 559.07
2 440 776.24
2 441 38.69
2 442 420.46
2 443 122.35
2 444 689.84
2 445 56.77
2 446 413.01
2 447 782.53
2 448 746.92
2 449 493.71
2 450 418.21
2 451 549.25
2 452 589.63
2 453 149.12
2 454 245.66
2 455 503.62
2 456 647.87
2 457 988.16
2 458 70.42
2 459 308.41
2 460 787.3
2 461 710.19
2 462 408.57
2 463 995.04
2 464 386.99
2 465 123.89
2 466 272.01
2 467 801.62
2 468 379.91
2 469 803.65
2 470 892.34
2 471 742.07
2 472 118.74
2 473 359.32
2 474 623.95
2 475 204.95
2 476 982.96
2 477 917.86
2 478 896
2 479 62.18
2 480 493.7
2 481 481.5
2 482 660.59
2 483 696.59
2 484 276.17
2 485 749.99
2 486 996.4
2 487 887.34
2 488 851.78
2 489 71.71
2 490 124.25
2 491 637.55
2 492 641.36
2 493 916.08
2 494 934.43
2 495 473.01
2 496 264.64
2 497 807.54
2 498 503.81
2 499 545.81
3 4 79.29
3 5 559.72
3 6 140.66
3 7 841.61
3 8 708.45
3 9 354.07
3 10 342.76
3 11 342.56
3 12 922.17
3 13 717.82
3 14 520.51
3 15 162.61
3 16 484.15
3 17 777.48
3 18 597.72
3 19 811.09
3 20 390.28
3 21 70.41
3 22 136.68
3 23 589.68
3 24 124.4
3 25 98.96
3 26 841.39
3 27 68.59
3 28 467.3
3 29 129.08
3 30 110.59
3 31 900
3 32 327.38
3 33 444.38
3 34 471
3 35 531.09
3 36 53.41
3 37 619.49
3 38 362.68
3 39 79.06
3 40 378.48
3 41 438.95
3 42 575.53
3 43 222.76
3 44 705.46
3 45 922.44
3 46 486.55
3 47 149.38
3 48 62.63
3 49 162.82
3 50 300.72
3 51 891.03
3 52 828.42
3 53 638.86
3 54 832.47
3 55 921.81
3 56 254.67
3 57 99.72
3 58 14.29
3 59 222.19
3 60 920.91
3 61 203.7
3 62 977.44
3 63 515.2
3 64 978.14
3 65 422.92
3 66 211.93
3 67 732.52
3 68 562.24
3 69 927.21
3 70 88.25
3 71 278.64
3 72 564.03
3 73 990.51
3 74 992.65
3 75 814.54
3 76 570.89
3 77 339.11
3 78 215.27
3 79 337.24
3 80 226.43
3 81 458.85
3 82 447.68
3 83 761.8
3 84 631.21
3 85 904.92
3 86 30.81
3 87 653.01
3 88 212.03
3 89 30.63
3 90 998.34
3 91 309.53
3 92 842.47
3 93 351.9
3 94 868.7
3 95 724.2
3 96 902.77
3 97 315.71
3 98 958.71
3 99 431.72
3 100 955.14
3 101 538.12
3 102 763.46
3 103 34.81
3 104 821.46
3 105 2.65
3 106 417.64
3 107 946.43
3 108 405.37
3 109 425.58
3 110 243.3
3 111 33.97
3 112 263.01
3 113 515.03
3 114 616.66
3 115 887.81
3 116 646.21
3 117 653.24
3 118 724.87
3 119 945.96
3 120 249.37
3 121 946.94
3 122 794.11
3 123 624.8
3 124 201.07
3 125 894.29
3 126 944.89
3 127 187.86
3 128 250.92
3 129 982.36
3 130 778.8
3 131 750.65
3 132 405.29
3 133 486.82
3 134 121.05
3 135 238.43
3 136 754.5
3 137 282.09
3 138 238.44
3 139 135.42
3 140 821.51
3 141 789.78
3 142 562.13
3 143 663.37
3 144 17.98
3 145 821.03
3 146 942.08
3 147 879.79
3 148 780.78
3 149 983.55
3 150 257.64
3 151 774.35
3 152 389.68
3 153 950.35
3 154 162.78
3 155 480.87
3 156 49.24
3 157 384.87
3 158 833.54
3 159 601.99
3 160 681.95
3 161 599.03
3 162 785.28
3 163 179.35
3 164 488.14
3 165 612.01
3 166 883.24
3 167 566.8
3 168 898.5
3 169 371.87
3 170 864.66
3 171 240.73
3 172 889.37
3 173 831.98
3 174 248.59
3 175 254.02
3 176 683.77
3 177 100.28
3 178 969.28
3 179 906.03
3 180 233.88
3 181 381.36
3 182 969.82
3 183 35.67
3 184 461.03
3 185 214.45
3 186 215.03
3 187 339.1
3 188 825.97
3 189 691.15
3 190 670.11
3 191 960.44
3 192 748.55
3 193 242.04
3 194 612.33
3 195 892.22
3 196 692.68
3 197 774.43
3 198 454.19
3 199 219.48
3 200 226.29
3 201 359.07
3 202 626.69
3 203 575.53
3 204 301.66
3 205 975.24
3 206 124.52
3 207 354.71
3 208 236.18
3 209 873.26
3 210 896.31
3 211 571.63
3 212 19.83
3 213 967.59
3 214 771.7
3 215 707.01
3 216 397.61
3 217 83.54
3 218 368.48
3 219 567.12
3 220 886.2
3 221 808.26
3 222 486.96
3 223 796.57
3 224 389.63
3 225 599.11
3 226 337.54
3 227 453.48
3 228 205.64
3 229 162.88
3 230 953.09
3 231 63.85
3 232 227.72
3 233 171.59
3 234 267.71
3 235 273.66
3 236 617.42
3 237 929.83
3 238 589.32
3 239 785.28
3 240 280.46
3 241 813.73
3 242 972.96
3 243 230.67
3 244 666.46
3 245 22.91
3 246 573.67
3 247 998.92
3 248 717.14
3 249 710.69
3 250 250.14
3 251 790.68
3 252 506.01
3 253 693.7
3 254 156.44
3 255 988.73
3 256 733.85
3 257 54.87
3 258 614.13
3 259 428.76
3 260 8.4
3 261 658.92
